rank,title,link,author,star,comment_num,comment_link,price
77,错惹豪门总裁（全集）,https://www.amazon.cn/dp/B07S4JZFLK/ref=zg_bs_143305071_77?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,开源动漫,5.0,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
78,妖怪名单8,https://www.amazon.cn/dp/B0739SKMTS/ref=zg_bs_143305071_78?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,糖人家,3.5,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
79,妖怪名单13,https://www.amazon.cn/dp/B0739QQ8H5/ref=zg_bs_143305071_79?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,糖人家,3.9,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
80,伊藤润二短篇精选集（伊藤润二杰作中的杰作，孤…,https://www.amazon.cn/dp/B08P73QFPV/ref=zg_bs_143305071_80?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,伊藤润二,4.3,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
81,新世纪福音战士 EVA 第1卷 使徒、来袭（官方授…,https://www.amazon.cn/dp/B08GCMHKL9/ref=zg_bs_143305071_81?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,贞本义行,4.7,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
83,妖怪名单10,https://www.amazon.cn/dp/B0739RCGPJ/ref=zg_bs_143305071_83?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,糖人家,5.0,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
84,决战马拉松 上（孩子最爱 宝宝睡前故事） (植物大…,https://www.amazon.cn/dp/B00EDYTNGQ/ref=zg_bs_143305071_84?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,笑江南,4.2,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
85,新蜡笔小新Vol.2（日本连载30年的国民漫画！漫…,https://www.amazon.cn/dp/B0885XVKLS/ref=zg_bs_143305071_85?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,臼井仪人&UY工作室,4.5,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
89,同居男闺蜜2,https://www.amazon.cn/dp/B073TS8KRN/ref=zg_bs_143305071_89?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,正月,4.0,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
91,神来之笔 下（孩子最爱 宝宝睡前故事） (植物大战…,https://www.amazon.cn/dp/B00EDYTN3O/ref=zg_bs_143305071_91?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,笑江南,3.9,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
92,妖怪名单12,https://www.amazon.cn/dp/B0739RS4V5/ref=zg_bs_143305071_92?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,糖人家,3.8,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
93,我是杀手女仆 2,https://www.amazon.cn/dp/B074BTD8DM/ref=zg_bs_143305071_93?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,水滴漫画工作室,2.9,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
96,爱神巧克力进行时5,https://www.amazon.cn/dp/B073TS4QMH/ref=zg_bs_143305071_96?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,Vivian,4.2,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
97,爱神巧克力进行时3,https://www.amazon.cn/dp/B073TRXQCH/ref=zg_bs_143305071_97?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,Vivian,5.0,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
98,今天开始做女神4,https://www.amazon.cn/dp/B0711V1K85/ref=zg_bs_143305071_98?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,腾讯动漫,5.0,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
99,爱神巧克力进行时4,https://www.amazon.cn/dp/B073TS2G4L/ref=zg_bs_143305071_99?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,Vivian,5.0,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
100,小绿和小蓝2,https://www.amazon.cn/dp/B07171DMLS/ref=zg_bs_143305071_100?_encoding=UTF8&psc=1&refRID=AQ712Y58AB1GXFPT0TZN,腾讯动漫,4.9,31,https://www.amazon.cn/product-reviews/B07KR2DFFZ/ref=zg_bs_143305071_cr_51?ie=UTF8&refRID=AQ712Y58AB1GXFPT0TZN,￥9.90
