rank,title,link,author,star,comment_num,comment_link,price
36,法医秦明.遗忘者【法医秦明系列众生卷第二季瞩目…,https://www.amazon.cn/dp/B08C59BS29/ref=zg_bs_116169071_36/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,法医秦明,4.6,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
37,饮食术：风靡日本的科学饮食教科书（樊登倾情推…,https://www.amazon.cn/dp/B08PPJJBN6/ref=zg_bs_116169071_37/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,（日）牧田善二,4.4,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
38,大故宫六百年风云史（一座紫禁城，半部中国…,https://www.amazon.cn/dp/B087TNCXMG/ref=zg_bs_116169071_38/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,阎崇年,4.2,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
39,和另一个自己谈谈心【知名心理学家武志红为你拆…,https://www.amazon.cn/dp/B08RS24SDR/ref=zg_bs_116169071_39/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,武志红,4.4,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
40,古代人的日常生活（古代的光棍多吗？古人夏天如…,https://www.amazon.cn/dp/B08626JVVR/ref=zg_bs_116169071_40/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,讲历史的王老师,4.6,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
41,中国古代文化常识（好看好玩通俗易懂，一本不容…,https://www.amazon.cn/dp/B07H9PP1VX/ref=zg_bs_116169071_41/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,王力,4.6,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
42,如何成为一个会学习的人【50多个有效征服学习的…,https://www.amazon.cn/dp/B08RHSWCCP/ref=zg_bs_116169071_42/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,粂原圭太郎,4.1,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
43,假面山庄（亲情，友情，爱情，这才是人生的顺…,https://www.amazon.cn/dp/B07DR83NCY/ref=zg_bs_116169071_43/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,东野圭吾,4.5,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
44,三口棺材（“密室之王”卡尔【不可能犯罪小说】…,https://www.amazon.cn/dp/B07PV7LFR5/ref=zg_bs_116169071_44/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,约翰·迪克森·卡尔,4.3,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
45,作家榜经典：白鲸（所有你失去的，都会以另一种…,https://www.amazon.cn/dp/B08774BJJN/ref=zg_bs_116169071_45/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,赫尔曼·麦尔维尔,5.0,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
46,斗罗大陆第1卷（阅文白金大神作家作品）,https://www.amazon.cn/dp/B01NBOFK0Z/ref=zg_bs_116169071_46/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,唐家三少,4.2,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
47,巴菲特致股东的信：投资者和公司高管教程（原书…,https://www.amazon.cn/dp/B07BF7YJJ9/ref=zg_bs_116169071_47/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,沃伦E.巴菲特,4.5,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
48,包法利夫人【麦家、苏童、阿来、马家辉四位知名…,https://www.amazon.cn/dp/B07GVL9V1Y/ref=zg_bs_116169071_48/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,福楼拜,4.3,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
49,读客经典文库：三体全集（每个人的书架上都该有…,https://www.amazon.cn/dp/B00S4OK1ZS/ref=zg_bs_116169071_49/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,刘慈欣,4.6,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
